currency,instrument,fx_business_date,london_date,hour,price_taker,market_maker,buy_ccy,sell_ccy,buy_volume_matched,sell_volume_matched,buy_trade_count_matched,sell_trade_count_matched,buy_volume_total,sell_volume_total,buy_trade_count_total,sell_trade_count_total
GBPJPY,SPT,2018-01-03,2018-01-03,7,Fund,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,GBP,JPY,3755000.0,170000.0,6,4,3755000.0,170000.0,6,4
GBPUSD,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,GBP,USD,118999474.12,125863045.26,161,179,143342574.12,160972875.26,207,237
GBPUSD,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,GBP,USD,0.0,0.0,0,0,0.0,0.0,0,0
GBPUSD,SPT,2018-01-03,2018-01-03,7,Fund,Bank,GBP,USD,,,,,,,,
GBPUSD,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,GBP,USD,6563917.42,23830305.0,22,25,6563917.42,26090305.0,22,33
NZDUSD,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,NZD,USD,97040255.0,75291072.0,141,99,129814782.0,88010172.0,180,110
NZDUSD,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-03,2018-01-03,7,Fund,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,NZD,USD,44368.6,2693944.0,5,11,44368.6,2943944.0,5,12
USDCAD,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,CAD,287710910.85,105468301.06,51,89,343970904.24,110307416.83,58,99
USDCAD,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,CAD,0.0,0.0,0,0,0.0,0.0,0,0
USDCAD,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,CAD,,0.0,,0,,0.0,,0
USDCAD,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,CAD,446208.06,12183149.9,11,17,22671994.25,13852265.67,12,19
USDCHF,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,CHF,45753958.31,45856738.36,66,65,49704158.31,46028852.36,74,68
USDCHF,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,CHF,,0.0,,0,,,,
USDCHF,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,CHF,100000.0,1122458.0,2,4,100000.0,1122458.0,2,4
USDDKK,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,DKK,70808.89,325000.0,3,2,70808.89,325000.0,3,2
USDDKK,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,DKK,,,,,,,,
USDDKK,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,DKK,,0.0,,0,,0.0,,0
USDHKD,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,HKD,84199819.77,63478009.17,77,61,112294355.64,97733284.42,129,67
USDHKD,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,HKD,2942248.77,307011.77,4,2,29422015.31,706314.34,55,3
USDHKD,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,HKD,0.0,0.0,0,0,0.0,,0,
USDHUF,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,HUF,,285462.0,,5,,285462.0,,5
USDHUF,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,ILS,13628810.0,13095259.0,15,16,28628810.0,13095259.0,16,16
USDILS,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,ILS,0.0,1400000.0,0,3,500000.0,1400000.0,6,3
USDJPY,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,JPY,277371369.59,276397581.41,675,275,353082684.59,331130419.15,751,364
USDJPY,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,JPY,0.0,15736037.71,0,16,0.0,57111096.61,0,63
USDJPY,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,JPY,4156796.8,1555720.92,10,12,4156796.8,1666319.67,10,15
USDKRW,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,KRW,191565072.31,34542476.65,28,18,239565072.31,74642476.65,30,30
USDKRW,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,KRW,,0.0,,0,,0.0,,0
USDKRW,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,KRW,75000000.0,19000000.0,15,17,75000000.0,71000000.0,15,23
USDMXN,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,MXN,12900000.0,9330206.35,18,2,12900000.0,9330206.35,18,2
USDMXN,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,NOK,22816324.17,7821265.0,48,31,24016324.17,13602458.53,50,39
USDNOK,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,NOK,,880826.0,,3,,2356209.23,,4
USDSEK,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,SEK,31922025.05,26103980.26,53,32,34670088.62,31103980.26,57,37
USDSEK,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,SEK,,0.0,,0,,0.0,,0
USDSEK,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,SGD,81816190.47,112014082.09,54,100,114593209.94,134314082.09,65,124
USDSGD,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,SGD,0.0,0.0,0,0,0.0,,0,
USDSGD,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,SGD,478135.96,0.0,2,0,500683.54,0.0,3,0
USDSGD,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,SGD,0.0,2854939.58,0,4,0.0,2854939.58,0,4
USDZAR,SPT,2018-01-03,2018-01-03,7,BuySide,SellSide,USD,ZAR,44340038.5,42619856.0,56,43,119043841.32,55638933.64,61,65
USDZAR,SPT,2018-01-03,2018-01-03,7,Corporate,Bank,USD,ZAR,0.0,0.0,0,0,0.0,0.0,0,0
USDZAR,SPT,2018-01-03,2018-01-03,7,Fund,Bank,USD,ZAR,0.0,630280.43,0,3,0.0,639144.71,0,4
USDZAR,SPT,2018-01-03,2018-01-03,7,Non-Bank Financial,Bank,USD,ZAR,0.0,247530.0,0,2,,327901.35,,4
AUDJPY,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,AUD,JPY,158078889.64,86878985.67,142,108,166423889.64,94667791.89,151,117
AUDJPY,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-03,2018-01-03,8,Fund,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,AUD,JPY,0.0,4000000.0,0,4,0.0,5493778.0,0,6
AUDNZD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,AUD,NZD,3272700.0,6261000.0,4,9,5468300.0,13262000.0,7,11
AUDNZD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDNZD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,AUD,NZD,0.0,0.0,0,0,0.0,0.0,0,0
AUDUSD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,AUD,USD,383604172.71,277766911.61,429,222,478023117.31,387169926.09,492,320
AUDUSD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,AUD,USD,0.0,0.0,0,0,0.0,,0,
AUDUSD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,AUD,USD,,178315.07,,2,4919068.39,61637376.79,15,23
AUDUSD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,AUD,USD,27360000.0,12836070.79,29,37,28160000.0,13036070.79,30,39
CADJPY,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,CAD,JPY,13332100.0,7600000.0,21,16,13483100.0,8576000.0,23,25
CADJPY,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-03,2018-01-03,8,Fund,Bank,CAD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
CADJPY,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,CAD,JPY,2700000.0,2200000.0,7,9,2700000.0,3300000.0,7,30
EURAUD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,AUD,13195000.0,15363000.0,31,20,18399878.56,15363000.0,43,20
EURAUD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,AUD,0.0,0.0,0,0,0.0,0.0,0,0
EURAUD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,AUD,,,,,,,,
EURAUD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,AUD,,0.0,,0,,0.0,,0
EURCAD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,CAD,11320000.0,11167725.1,13,20,11441428.77,11167725.1,15,20
EURCAD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,CAD,0.0,0.0,0,0,0.0,0.0,0,0
EURCAD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,CAD,,4650000.0,,6,,4650000.0,,6
EURCHF,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,CHF,147863955.0,37003742.89,86,58,154222649.1,42735583.4,95,70
EURCHF,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,CHF,0.0,0.0,0,0,0.0,0.0,0,0
EURCHF,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,CHF,0.0,0.0,0,0,0.0,,0,
EURCHF,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,CHF,,3000000.0,,3,,3200000.0,,5
EURDKK,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,DKK,8779784.04,12800290.0,17,7,8779784.04,12800290.0,17,7
EURDKK,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURDKK,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,DKK,0.0,,0,,0.0,9228851.09,0,2
EURDKK,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,DKK,0.0,0.0,0,0,0.0,0.0,0,0
EURGBP,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,GBP,88890052.68,42724295.16,129,80,99059532.22,92328812.19,148,118
EURGBP,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,GBP,0.0,0.0,0,0,33800000.0,0.0,4,0
EURGBP,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,GBP,,0.0,,0,3064818.58,0.0,2,0
EURGBP,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,GBP,1579000.0,3118000.0,3,5,1691820.0,3268000.0,4,7
EURHUF,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,HUF,0.0,1278637.0,0,2,0.0,4932637.0,0,6
EURHUF,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURHUF,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,HUF,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,JPY,53401552.01,31969514.24,80,76,68916552.01,42076906.97,93,91
EURJPY,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,JPY,0.0,0.0,0,0,0.0,0.0,0,0
EURJPY,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,JPY,,0.0,,0,,0.0,,0
EURJPY,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,JPY,525000.0,1250000.0,2,2,825000.0,1750000.0,5,7
EURNOK,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,NOK,59884232.13,101960151.0,78,116,69384232.13,102992448.63,96,117
EURNOK,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,NOK,,0.0,,0,11500000.0,0.0,3,0
EURNOK,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,NOK,,0.0,,0,,0.0,,0
EURNOK,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,NOK,5541000.0,4992000.0,6,5,6902586.0,4992000.0,8,5
EURSEK,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,SEK,80309039.0,129357240.4,106,61,82009039.0,147757240.4,110,67
EURSEK,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,SEK,0.0,7000000.0,0,3,0.0,38000000.0,0,9
EURSEK,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,SEK,6000000.0,79529241.4,2,2,6000000.0,110029241.4,2,4
EURSEK,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,SEK,450000.0,1150000.0,3,3,450000.0,3550000.0,3,6
EURUSD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,EUR,USD,875856003.89,539879099.64,665,566,1036299130.16,785125160.69,829,799
EURUSD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,EUR,USD,,8000000.0,,3,,18303785.7,,5
EURUSD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,EUR,USD,62228793.11,10121770.77,7,5,72301349.64,31694818.44,12,25
EURUSD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,EUR,USD,13070450.83,9087797.0,17,15,14087643.15,26387797.0,19,36
GBPAUD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,GBP,AUD,1486000.0,4507318.0,9,16,1686000.0,4507318.0,10,16
GBPAUD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,GBP,AUD,0.0,0.0,0,0,0.0,0.0,0,0
GBPAUD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,GBP,AUD,110000.0,,2,,310000.0,,3,
GBPCAD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,GBP,CAD,,2004915.0,,6,3008000.0,5754915.0,2,12
GBPCAD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,GBP,CAD,0.0,0.0,0,0,0.0,0.0,0,0
GBPCAD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,GBP,CAD,0.0,0.0,0,0,0.0,5134911.0,0,8
GBPCHF,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,GBP,CHF,8087549.39,4451074.16,13,8,8087549.39,4451074.16,13,8
GBPCHF,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-03,2018-01-03,8,Fund,Bank,GBP,CHF,0.0,0.0,0,0,0.0,0.0,0,0
GBPCHF,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,GBP,CHF,0.0,,0,,0.0,,0,
GBPJPY,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,GBP,JPY,7130551.0,5872791.0,30,23,7530551.0,9671081.0,31,34
GBPJPY,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,GBP,JPY,0.0,0.0,0,0,0.0,0.0,0,0
GBPJPY,SPT,2018-01-03,2018-01-03,8,Fund,Bank,GBP,JPY,0.0,,0,,0.0,,0,
GBPJPY,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,GBP,JPY,1500000.0,0.0,3,0,2400000.0,528290.0,5,11
GBPUSD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,GBP,USD,192516386.64,247628089.35,204,417,245393061.64,437954626.67,280,469
GBPUSD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,GBP,USD,0.0,0.0,0,0,0.0,0.0,0,0
GBPUSD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,GBP,USD,0.0,,0,,0.0,2775127.99,0,4
GBPUSD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,GBP,USD,13540418.46,16939837.0,23,21,17319014.46,22189837.0,26,29
NZDUSD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,NZD,USD,41435225.0,41369657.0,58,63,83299528.0,52655833.0,90,82
NZDUSD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,NZD,USD,0.0,0.0,0,0,0.0,0.0,0,0
NZDUSD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,NZD,USD,0.0,,0,,632792.56,20013418.53,2,4
NZDUSD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,NZD,USD,62115.97,6932875.0,7,10,62115.97,6932875.0,7,10
USDCAD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,CAD,213586442.09,632646099.64,223,121,283736827.73,678232796.66,306,162
USDCAD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,CAD,0.0,0.0,0,0,0.0,0.0,0,0
USDCAD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,CAD,2037669.23,337492.05,2,2,2037669.23,337492.05,2,2
USDCAD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,CAD,814705.86,10566674.13,15,13,2814705.86,14066674.13,16,18
USDCHF,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,CHF,77490422.92,59250234.5,135,86,111375549.28,64504461.39,150,99
USDCHF,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,CHF,0.0,0.0,0,0,0.0,0.0,0,0
USDCHF,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,CHF,0.0,0.0,0,0,0.0,22920751.18,0,6
USDCHF,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,CHF,2240000.0,333346.0,3,2,2615341.76,333346.0,6,2
USDDKK,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,DKK,115953.0,55288.0,3,2,115953.0,10698123.9,3,8
USDDKK,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,DKK,0.0,0.0,0,0,0.0,0.0,0,0
USDDKK,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,DKK,,500000.0,,4,,11142835.9,,10
USDDKK,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,DKK,0.0,,0,,0.0,,0,
USDHKD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,HKD,144188260.0,141978547.44,92,108,156088260.0,143249094.0,102,110
USDHKD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,HKD,0.0,0.0,0,0,0.0,0.0,0,0
USDHKD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,HKD,6555267.63,0.0,2,0,6555267.63,,2,
USDHKD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,HKD,0.0,,0,,0.0,,0,
USDHUF,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,HUF,,108094.85,,2,,108094.85,,2
USDHUF,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDHUF,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,HUF,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,ILS,17816138.0,25973629.0,19,16,17816138.0,43837379.98,19,23
USDILS,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDILS,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,ILS,0.0,0.0,0,0,0.0,2863750.98,0,6
USDILS,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,ILS,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,JPY,288798483.17,200003350.27,323,217,402021604.4,298459133.94,369,288
USDJPY,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
USDJPY,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,JPY,,0.0,,0,66500000.0,20941213.53,9,22
USDJPY,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,JPY,210891.23,3729330.71,9,10,210891.23,3747127.31,9,11
USDKRW,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,KRW,,,,,,,,
USDKRW,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDKRW,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,KRW,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,MXN,29170130.97,43992501.0,22,87,30170130.97,46492501.0,23,90
USDMXN,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDMXN,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,MXN,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,NOK,11423605.0,21161880.15,28,44,13023605.0,23646918.21,30,47
USDNOK,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,NOK,0.0,0.0,0,0,0.0,0.0,0,0
USDNOK,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,NOK,0.0,0.0,0,0,0.0,2244238.06,0,2
USDNOK,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,NOK,1443000.0,,3,,2043000.0,10481600.0,4,3
USDSEK,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,SEK,58384564.02,32471353.3,73,62,65784564.02,72140438.97,81,71
USDSEK,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,SEK,0.0,0.0,0,0,0.0,0.0,0,0
USDSEK,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,SEK,0.0,0.0,0,0,0.0,24000000.0,0,3
USDSEK,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,SEK,1200000.0,,2,,1200000.0,2620000.0,2,5
USDSGD,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,SGD,124907281.81,68268816.81,121,59,135458281.81,93993709.11,138,73
USDSGD,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,SGD,0.0,0.0,0,0,0.0,0.0,0,0
USDSGD,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,SGD,0.0,0.0,0,0,0.0,,0,
USDSGD,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,SGD,651310.0,650000.0,5,2,1101310.0,650000.0,10,2
USDZAR,SPT,2018-01-03,2018-01-03,8,BuySide,SellSide,USD,ZAR,127130599.55,51060741.43,147,59,129960599.55,77706246.66,153,87
USDZAR,SPT,2018-01-03,2018-01-03,8,Corporate,Bank,USD,ZAR,,0.0,,0,2685000.0,0.0,2,0
USDZAR,SPT,2018-01-03,2018-01-03,8,Fund,Bank,USD,ZAR,,1330599.07,,2,,3818420.78,,3
USDZAR,SPT,2018-01-03,2018-01-03,8,Non-Bank Financial,Bank,USD,ZAR,662641.0,1650000.0,3,4,762641.0,1650000.0,4,4
AUDJPY,SPT,2018-01-03,2018-01-03,9,BuySide,SellSide,AUD,JPY,102840577.79,21757455.81,118,34,418653577.79,37189455.81,128,57
AUDJPY,SPT,2018-01-03,2018-01-03,9,Corporate,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-03,2018-01-03,9,Fund,Bank,AUD,JPY,0.0,0.0,0,0,0.0,0.0,0,0
AUDJPY,SPT,2018-01-03,2018-01-03,9,Non-Bank Financial,Bank,AUD,JPY,1400000.0,,3,,1400000.0,1400000.0,3,3
AUDNZD,SPT,2018-01-03,2018-01-03,9,BuySide,SellSide,AUD,NZD,4928400.0,18897000.0,14,32,5028400.0,33797000.0,15,49
